Date,Normalized_Balance,dayofweek_sin,dayofweek_cos,balance_1d_ago,balance_7d_ago,balance_30d_ago,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,balance_changed
2024-01-08,0.3220401816062599,0.0,1.0,0.19724040353592243,0.00742588393751382,0.7386942841047931,0.13371986343236694,0.26402088561924036,0.12610817251616258,0.2884178116140132,1
2024-01-09,0.3220401816062599,0.7818314824680298,0.6234898018587336,0.3220401816062599,0.00742588393751382,0.7386942841047931,0.1786647630993307,0.25013241553595594,0.1296107582919934,0.2744665611860548,0
2024-01-10,0.3220401816062599,0.9749279121818236,-0.22252093395631434,0.3220401816062599,0.00742588393751382,0.673144686384992,0.2236096627662944,0.23842893204333152,0.11393502596003341,0.26305546175573413,0
2024-01-11,0.3220401816062599,0.43388373911755823,-0.900968867902419,0.3220401816062599,0.00742588393751382,0.673144686384992,0.2685545624332581,0.22672544855070711,0.06670828735494633,0.25056150810907474,0
2024-01-12,0.3099762030594606,-0.433883739117558,-0.9009688679024191,0.3220401816062599,0.19724040353592243,0.673144686384992,0.28465967665090647,0.21461983243985608,0.05988098437201342,0.23663555457678084,1
2024-01-13,0.3099762030594606,-0.9749279121818236,-0.2225209339563146,0.3099762030594606,0.19724040353592243,0.673144686384992,0.30076479086855473,0.20251421632900504,0.04600284050263682,0.22115267019489238,0
2024-01-14,0.3099762030594606,-0.7818314824680299,0.6234898018587334,0.3099762030594606,0.19724040353592243,0.673144686384992,0.31686990508620305,0.19040860021815398,0.006448467777641045,0.2037582461627126,0
2024-01-15,0.3099762030594606,0.0,1.0,0.3099762030594606,0.3220401816062599,0.673144686384992,0.3151464795795174,0.17830298410730291,0.00644846777764106,0.18391069497117848,0
2024-01-16,0.019371005552817556,0.7818314824680298,0.6234898018587336,0.3099762030594606,0.3220401816062599,0.673144686384992,0.2719080258575971,0.15651052807956375,0.11150348063799226,0.16049652454301458,1
2024-01-17,0.019371005552817556,0.9749279121818236,-0.22252093395631434,0.019371005552817556,0.3220401816062599,0.673144686384992,0.2286695721356768,0.13471807205182465,0.14304598537352287,0.1292770292207965,0
2024-01-18,0.12913538178896677,0.43388373911755823,-0.900968867902419,0.019371005552817556,0.3220401816062599,0.03021188684606179,0.20111174359034917,0.13801552188325478,0.14062116396250837,0.12777234424514175,1
2024-01-19,0.12913538178896677,-0.433883739117558,-0.9009688679024191,0.12913538178896677,0.3099762030594606,0.03021188684606179,0.1752773405517072,0.14131297171468496,0.1337305013731876,0.12616060161039527,0
2024-01-20,0.12913538178896677,-0.9749279121818236,-0.2225209339563146,0.12913538178896677,0.3099762030594606,0.03021188684606179,0.14944293751306523,0.14461042154611514,0.1201502282701283,0.12443764148579901,0
2024-01-21,0.12913538178896677,-0.7818314824680299,0.6234898018587334,0.12913538178896677,0.3099762030594606,0.03021188684606179,0.12360853447442326,0.1479078713775453,0.09711335037825697,0.12259877492639615,0
2024-01-22,0.12913538178896677,0.0,1.0,0.12913538178896677,0.3099762030594606,0.03021188684606179,0.09777413143578129,0.15120532120897548,0.05355953138800423,0.12063870184734068,0
2024-01-23,0.24799231328452634,0.7818314824680298,0.6234898018587336,0.12913538178896677,0.019371005552817556,0.03021188684606179,0.1304343182545968,0.1584646687569243,0.06603455888580724,0.11965533289128143,1
2024-01-24,0.24502088999713734,0.9749279121818236,-0.22252093395631434,0.24799231328452634,0.019371005552817556,0.03021188684606179,0.16267001603235678,0.16562496886196013,0.05727771428217149,0.11813342375438532,1
2024-01-25,0.24502088999713734,0.43388373911755823,-0.900968867902419,0.24502088999713734,0.12913538178896677,0.03021188684606179,0.17922508863352402,0.17278526896699598,0.06248069177414758,0.11613585697943644,0
2024-01-26,0.2193477927940965,-0.433883739117558,-0.9009688679024191,0.24502088999713734,0.12913538178896677,0.03021188684606179,0.1921125759199711,0.17908979916526377,0.059667498725480016,0.11322651500714237,1
2024-01-27,0.2193477927940965,-0.9749279121818236,-0.2225209339563146,0.2193477927940965,0.12913538178896677,0.024269040271283817,0.20500006320641823,0.18559242424935757,0.05318878513149963,0.1095712304922833,0
2024-01-28,0.2193477927940965,-0.7818314824680299,0.6234898018587334,0.2193477927940965,0.12913538178896677,0.18571128118085312,0.21788755049286532,0.18671364130313234,0.041356332325353316,0.10974444906932648,0
2024-01-29,0.18075625456373476,0.0,1.0,0.2193477927940965,0.12913538178896677,0.18571128118085312,0.22526196088926076,0.1865484737492284,0.02374584008235448,0.10974973823952633,1
2024-01-30,0.17778483127634576,0.7818314824680298,0.6234898018587336,0.18075625456373476,0.24799231328452634,0.18571128118085312,0.21523232060237782,0.18628425875241147,0.027130679600712946,0.10976136380045695,1
2024-01-31,0.17481340798895678,0.9749279121818236,-0.22252093395631434,0.17778483127634576,0.24502088999713734,0.00742588393751382,0.2052026803154949,0.19186384288745958,0.027259911022887228,0.1044833697242277,1
2024-02-01,0.17481340798895678,0.43388373911755823,-0.900968867902419,0.17481340798895678,0.24502088999713734,0.00742588393751382,0.19517304002861197,0.1974434270225077,0.022702711857653258,0.09859808100775871,0
2024-02-02,0.17481340798895678,-0.433883739117558,-0.9009688679024191,0.17481340798895678,0.2193477927940965,0.00742588393751382,0.18881098505644914,0.20302301115755578,0.020973175309530852,0.09198901060335916,0
2024-02-03,0.17481340798895678,-0.9749279121818236,-0.2225209339563146,0.17481340798895678,0.2193477927940965,0.00742588393751382,0.18244893008428628,0.20860259529260392,0.016428379043890745,0.08448647246184911,0
2024-02-04,0.17481340798895678,-0.7818314824680299,0.6234898018587334,0.17481340798895678,0.2193477927940965,0.19724040353592243,0.17608687511212348,0.2078550287743717,0.002337903340160169,0.08468945318623206,0
2024-02-05,0.17481340798895678,0.0,1.0,0.17481340798895678,0.18075625456373476,0.19724040353592243,0.17523789703001236,0.2071074622561395,0.0011230924368987392,0.08488513815591321,0
2024-02-06,0.4022331315717112,0.7818314824680298,0.6234898018587336,0.17481340798895678,0.17778483127634576,0.19724040353592243,0.20730193992935028,0.2139405531906658,0.08595657597585976,0.0920148128515715,1
2024-02-07,0.4022331315717112,0.9749279121818236,-0.22252093395631434,0.4022331315717112,0.17481340798895678,0.3220401816062599,0.23979047186974373,0.2166136515228475,0.1109694624171725,0.09632725283227345,0
2024-02-08,0.39926170828432217,0.43388373911755823,-0.900968867902419,0.4022331315717112,0.17481340798895678,0.3220401816062599,0.2718545147690817,0.21918770241211624,0.12103557742705924,0.10019567695988979,1
2024-02-09,0.3867817304772884,-0.433883739117558,-0.9009688679024191,0.39926170828432217,0.17481340798895678,0.3220401816062599,0.3021357036959862,0.22134575404115056,0.11921290597368975,0.10314125682500168,1
2024-02-10,0.3867817304772884,-0.9749279121818236,-0.2225209339563146,0.3867817304772884,0.17481340798895678,0.3220401816062599,0.3324168926228907,0.22350380567018482,0.10786228237133004,0.10595956058074844,0
2024-02-11,0.3867817304772884,-0.7818314824680299,0.6234898018587334,0.3867817304772884,0.17481340798895678,0.3099762030594606,0.36269808154979527,0.22606398991744575,0.08317016307597262,0.10900506074825013,0
2024-02-12,0.3867817304772884,0.0,1.0,0.3867817304772884,0.17481340798895678,0.3099762030594606,0.3929792704766998,0.22862417416470668,0.00779289124047217,0.11190717999645856,0
2024-02-13,0.19640264045427597,0.7818314824680298,0.6234898018587336,0.3867817304772884,0.4022331315717112,0.3099762030594606,0.36357491460278046,0.22483838874453385,0.0740144123787179,0.11097738206965096,1
2024-02-14,0.19640264045427597,0.9749279121818236,-0.22252093395631434,0.19640264045427597,0.4022331315717112,0.3099762030594606,0.3341705587288611,0.22105260332436102,0.09422366823401879,0.10990490871297937,0
2024-02-15,0.19640264045427597,0.43388373911755823,-0.900968867902419,0.19640264045427597,0.39926170828432217,0.019371005552817556,0.3051906918959974,0.22695365782107632,0.10176190406741484,0.10325413246830054,0
2024-02-16,0.19640264045427597,-0.433883739117558,-0.9009688679024191,0.19640264045427597,0.3867817304772884,0.019371005552817556,0.277993679035567,0.2328547123177916,0.10176190406741487,0.09576897382834358,0
2024-02-17,0.19640264045427597,-0.9749279121818236,-0.2225209339563146,0.19640264045427597,0.3867817304772884,0.12913538178896677,0.2507966661751367,0.23509695427330188,0.09289548392066638,0.09402850240000937,0
2024-02-18,0.19640264045427597,-0.7818314824680299,0.6234898018587334,0.19640264045427597,0.3867817304772884,0.12913538178896677,0.22359965331470635,0.23733919622881222,0.07195653243252387,0.09219880772903834,0
2024-02-19,0.19640264045427597,0.0,1.0,0.19640264045427597,0.3867817304772884,0.12913538178896677,0.19640264045427597,0.2395814381843225,0.0,0.09027446481335012,0
2024-02-20,0.3717166144102263,0.7818314824680298,0.6234898018587336,0.19640264045427597,0.19640264045427597,0.12913538178896677,0.22144749387655457,0.24766747927169783,0.06626245377741385,0.0909025136278021,1
